,Unnamed: 0,Style,position,item,ref num,content,colorway 1 ,colorway 2,colorway 3,none,none.1,none.2,amount,0,0.1,0.2,location ,silt,military,ink,port,bone,black,walnut,location,colorway 1,colorway 4,colorway 5,colorway 6,soil,vintage camo broken twill,dusty green,0.3,soil / black,black / oxblood,gunmetal / bombay,dark slate,rust,raven,none.3,none.4,slider ref number,floral print broken twill,black/ rust,bone/ black,gunmetal/ ink,details,colorways,0.4,black overdye denim,brown overdye denim,bone/floral print,rust / black,ink / gunmetal,gunmetal,silt ,bone ,silt / gunmetal,walnut / ink,camo,sand / dark slate,harvest / raven,raw blue denim,pink,ref number,winter 2018/2019,contractor:,soluna
3149,5,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,front left sleeve,l1 small embroidery,soluna / l1-2016-026,,dtm,none,none,,,,1,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,7,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,hand and chest pockets,l1 snap,luks / l1-2016-trim-001,,psudo anti silver ,none,none,,,,3,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,3,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,center front,l1 snap on metal zipper pull,luks / l1-2016-trim-009 ,,psudo anti silver ,none,none,,,,1,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,8,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,chest pocket bag,new patch,luks / new,,black ,none,none,,,,1,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,24,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,right hand pocket,plastic keyclip ,suppler / ref nuber,,black,none,none,,,,1,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,36,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,thread,spi,ref number,,colorway 1 ,colorway 2,colorway 3,,,,amount,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,40,L1-107-17_BARSTOW_MARCH17_TRIMS.csv,lining left side seam,washing label,sew as loop,,washing label,none,none,,,,1,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,0,L1-107-17_BARSTOW_MARCH17_SHELL.csv,insulation,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1,L1-107-17_BARSTOW_MARCH17_SHELL.csv,seam tape,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2,L1-107-17_BARSTOW_MARCH17_SHELL.csv,lining,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,0,L1-106-18_HASTING_4-12-17_TRIMS.csv, #8 vislon zipper,,ykk / 1-way semi auto locking with 1 l1 custom pull,,,,,,,,1,none,none,,,,,,,,,,center front,,,,,,slider/pull color:x6 black oxides zipper tape and teeth color: 19-0515 tcx millitary ,,,,,,,,,,,,,slider/pull color: x6 black oxides zipper tape and teeth color: match to sleeve color: 19-1540 tcx rust,slider/pull color:x6 black oxides zipper tape and teeth color: match to sleeve color: 19-4006 tcx black,slider/pull color:x6 black oxides zipper tape and teeth color: match to sleeve color: 19-4010 tcx ink,,,,,,,,,,,,,,,,,,,,,,
1618,1,L1-106-18_HASTING_4-12-17_TRIMS.csv, #5 coil zipper,,non ykk / 1-way dadhr die cast wire non locking,,,,,,,,1 per side = 2,none,none,,,,,,,,,,hand pockets vertical,,,,,,silder/pull color: x6 black oxides zipper tape/teeth color: black,,,,,,,,,,,,,silder/pull color: x6 black oxides zipper tape/teeth color: black,silder/pull color: x6 black oxides zipper tape/teeth color: black,silder/pull color: x6 black oxides zipper tape/teeth color: black,,,,,,,,,,,,,,,,,,,,,,
1619,2,L1-106-18_HASTING_4-12-17_TRIMS.csv,additional zipper pulls,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1620,3,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-017
l1 zipper pull",,ykk,,,,,,,,1 top pull only,none,none,,,,,,,,,,center front,,,,,,x6 black oxides,,,,,,,,,,,,,x6 black oxides,x6 black oxides,x6 black oxides,,,,,,,,,,,,,,,,,,,,,,
1621,4,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-018
non branded zipper pull. faux leather",,please source: same supplier as other faux leather trims,,,,,,,,1 per side = 2,none,none,,,,,,,,,,hand pockets vertical,,,,,,black faux leather,,,,,,,,,,,,,black faux leather,black faux leather,black faux leather,,,,,,,,,,,,,,,,,,,,,,
1622,5,L1-106-18_HASTING_4-12-17_TRIMS.csv,branded trims,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1623,6,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-011
half deboss snap",,luk's / ,,,,,,,,1,none,none,,,,,,,,,,chest pocket flap,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1624,7,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-001
""freedom in versatility"" 
woven label",,chun wo ho / ,,,,,,,,1,none,none,,,,,,,,,,chest pocket,,,,,,woven label,,,,,,,,,,,,,woven label,woven label,woven label,,,,,,,,,,,,,,,,,,,,,,
1625,8,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-005
black faux leather hem wrap",,please source: same supplier as other faux leather trims,,,,,,,,1,none,none,,,,,,,,,,right hand pocket welt,,,,,,black faux leather,,,,,,,,,,,,,black faux leather,black faux leather,black faux leather,,,,,,,,,,,,,,,,,,,,,,
1626,9,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-024
l1 embroidery small",,soluna,,,,,,,,1,none,none,,,,,,,,,,left sleeve hem,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1627,10,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-025
l1 embroidery large",,soluna,,,,,,,,1,none,none,,,,,,,,,,back right,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1628,11,L1-106-18_HASTING_4-12-17_TRIMS.csv,trims,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1629,12,L1-106-18_HASTING_4-12-17_TRIMS.csv,15mm metal snap,,luk's / 404,,,,,,,,"2 female, 4 male",none,none,,,,,,,,,,powder skirt - front closure,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1630,13,L1-106-18_HASTING_4-12-17_TRIMS.csv,15mm metal snap,,luk's / 404,,,,,,,,1 male 1 female,none,none,,,,,,,,,,snap away powder skirt - lining facing ,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1631,14,L1-106-18_HASTING_4-12-17_TRIMS.csv,15mm metal snap,,luk's / 404,,,,,,,,3 sets,none,none,,,,,,,,,,powder skirt - jacket to pant connection,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1632,15,L1-106-18_HASTING_4-12-17_TRIMS.csv,metal eyelets 11mm,,luk's / et89,,,,,,,,2 per side = 4,none,none,,,,,,,,,,hood cord exit front,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1633,16,L1-106-18_HASTING_4-12-17_TRIMS.csv,metal eyelets 8mm,,luk's / et04,,,,,,,,2 per side = 4,none,none,,,,,,,,,,hem cord exit,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1634,17,L1-106-18_HASTING_4-12-17_TRIMS.csv,cord lock,,# 1340089aa-0 (bko1) (button),,,,,,,,1 per side = 2,none,none,,,,,,,,,,front hood adjust,,,,,,19-4006 tcx black,,,,,,,,,,,,,19-4006 tcx black,19-4006 tcx black,19-4006 tcx black,,,,,,,,,,,,,,,,,,,,,,
1635,18,L1-106-18_HASTING_4-12-17_TRIMS.csv,cord lock,,sv160819-4a,,,,,,,,1 per side = 2,none,none,,,,,,,,,,hem adjust exposed at lining,,,,,,19-4006 tcx black,,,,,,,,,,,,,19-4006 tcx black,19-4006 tcx black,19-4006 tcx black,,,,,,,,,,,,,,,,,,,,,,
1636,19,L1-106-18_HASTING_4-12-17_TRIMS.csv,bead,,sv160725-1a,,,,,,,,1 per side = 2,none,none,,,,,,,,,,hem adjust,,,,,,19-4006 tcx black,,,,,,,,,,,,,19-4006 tcx black,19-4006 tcx black,19-4006 tcx black,,,,,,,,,,,,,,,,,,,,,,
1637,20,L1-106-18_HASTING_4-12-17_TRIMS.csv,metal drawcord tip,,see photo,,,,,,,,1 per side = 2,none,none,,,,,,,,,,front hood drawcord ends,,,,,,al023 alloy (d),,,,,,,,,,,,,al023 alloy (d),al023 alloy (d),al023 alloy (d),,,,,,,,,,,,,,,,,,,,,,
1638,21,L1-106-18_HASTING_4-12-17_TRIMS.csv,keyclip,,as last year production,,,,,,,,1,none,none,,,,,,,,,,right hand pocket,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1639,22,L1-106-18_HASTING_4-12-17_TRIMS.csv,notions,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1640,23,L1-106-18_HASTING_4-12-17_TRIMS.csv,"grosgrain 3/8""",,none,,,,,,,,1 per side = 2,none,none,,,,,,,,,,attach hem cord lock,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1641,24,L1-106-18_HASTING_4-12-17_TRIMS.csv,"grosgrain 1/4""",,none,,,,,,,,1,none,none,,,,,,,,,,attach keyclip right hand pocket ,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1642,25,L1-106-18_HASTING_4-12-17_TRIMS.csv,"grosgrain: 3/4"" wide  (fold in 1/2, 1/2"" finished tab length)",,none,,,,,,,,1,none,none,,,,,,,,,,lining pocket,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1643,26,L1-106-18_HASTING_4-12-17_TRIMS.csv,"grosgrain 3/4"" x  3 1/2"" flat webbing (finished length)",,none,,,,,,,,2,none,none,,,,,,,,,,powder skirt - side tabs jacket to pant connection ,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1644,27,L1-106-18_HASTING_4-12-17_TRIMS.csv,"shell fabric tab  1"" x 1"" wrap around ",,none,,,,,,,,1,none,none,,,,,,,,,,jacket to pant connection center back on tab,,,,,,shell,,,,,,,,,,,,,shell,shell,shell,,,,,,,,,,,,,,,,,,,,,,
1645,28,L1-106-18_HASTING_4-12-17_TRIMS.csv,"shell fabric tab  1"" x 1"" wrap around ",,none,,,,,,,,1,none,none,,,,,,,,,,jacket to pant connection center back under snap on gripper elastic,,,,,,shell,,,,,,,,,,,,,shell,shell,shell,,,,,,,,,,,,,,,,,,,,,,
1646,29,L1-106-18_HASTING_4-12-17_TRIMS.csv,"shell fabric tab 3/4"" x  1"" ",,none,,,,,,,,1 per side = 2,none,none,,,,,,,,,,jacket to pant connection at side tabs under snaps,,,,,,shell,,,,,,,,,,,,,shell,shell,shell,,,,,,,,,,,,,,,,,,,,,,
1647,30,L1-106-18_HASTING_4-12-17_TRIMS.csv,"elastic 1"" x 4""",,none,,,,,,,,1,none,none,,,,,,,,,,powder skirt middle tab - jacket to pant connection ,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1648,31,L1-106-18_HASTING_4-12-17_TRIMS.csv,elastic ,,none,,,,,,,,1,none,none,,,,,,,,,,back of sleeve cuffs,,,,,,available,,,,,,,,,,,,,available,available,available,,,,,,,,,,,,,,,,,,,,,,
1649,32,L1-106-18_HASTING_4-12-17_TRIMS.csv,"elastic 1/4"" ",,none,,,,,,,,1,none,none,,,,,,,,,,lining cable guide,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1650,33,L1-106-18_HASTING_4-12-17_TRIMS.csv,gripper elastic 25mm non logo,,mtt0022,,,,,,,,1,none,none,,,,,,,,,,powder skirt hem,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1651,34,L1-106-18_HASTING_4-12-17_TRIMS.csv,elastine binding,,none,,,,,,,,1,none,none,,,,,,,,,,goggle pocket binding,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1652,35,L1-106-18_HASTING_4-12-17_TRIMS.csv,hood drawcord,,"cw17-022
chun wo ho
soluna please source shoelace type drawcord quality as per photo on page 2 of drawing",,,,,,,,1,none,none,,,,,,,,,,hood,,,,,,19-0515 tcx military ,,,,,,,,,,,,,19-1540 tcx rust,19-4006 tcx black,19-4010 tcx ink,,,,,,,,,,,,,,,,,,,,,,
1653,36,L1-106-18_HASTING_4-12-17_TRIMS.csv,"l1-2018-trim-030
two-color shock cord
see color ups for 
colors",,please source,,,,,,,,1,none,none,,,,,,,,,,hem,,,,,,"two-color shock cord =
colorway: 1
19-4006 tcx black/
18-0403 tcx gunmetal",,,,,,,,,,,,,"two-color shock cord =
colorway: 1
19-4006 tcx black/
18-0403 tcx gunmetal","two-color shock cord =
colorway: 1
19-4006 tcx black/
18-0403 tcx gunmetal","two-color shock cord =
colorway: 1
19-4006 tcx black/
18-0403 tcx gunmetal",,,,,,,,,,,,,,,,,,,,,,
1654,37,L1-106-18_HASTING_4-12-17_TRIMS.csv,velcro,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1655,38,L1-106-18_HASTING_4-12-17_TRIMS.csv," 1/2"" x 5 1/2"" (1/2"" shorter than pocket length) velcro with rounded corners",,paiho / loop#1057 / hooketn7,,,,,,,,1,none,none,,,,,,,,,,lining pocket,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1656,39,L1-106-18_HASTING_4-12-17_TRIMS.csv,"1"" x 3 3/4"" velcro with rounded corners",,paiho / loop#1057,,,,,,,,1 per side = 2,none,none,,,,,,,,,,cuff on body,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1657,40,L1-106-18_HASTING_4-12-17_TRIMS.csv,"1"" x 2 1/2"" velcro with rounded corners",,paiho / hooketn7,,,,,,,,1 per side = 2,none,none,,,,,,,,,,cuff on tab,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1658,41,L1-106-18_HASTING_4-12-17_TRIMS.csv,thread,,spi,,,,,,,,amount,0,0,,,,,,,,,,supplier/ ref number,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1659,42,L1-106-18_HASTING_4-12-17_TRIMS.csv,seams,,10-12 spi,,,,,,,,none,none,none,,,,,,,,,,Feb-30,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1660,43,L1-106-18_HASTING_4-12-17_TRIMS.csv,topstitch,,8-10 spi,,,,,,,,none,none,none,,,,,,,,,,Feb-30,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1661,44,L1-106-18_HASTING_4-12-17_TRIMS.csv,bartacks,,none,,,,,,,,none,none,none,,,,,,,,,,100 / 2,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1662,45,L1-106-18_HASTING_4-12-17_TRIMS.csv,sleeve gaiter cover stitch,,must be stretch thread,,,,,,,,none,none,none,,,,,,,,,,none,,,,,,match to shell,,,,,,,,,,,,,match to shell,match to shell,match to shell,,,,,,,,,,,,,,,,,,,,,,
1663,46,L1-106-18_HASTING_4-12-17_TRIMS.csv,labels ,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1664,47,L1-106-18_HASTING_4-12-17_TRIMS.csv,10k/10k critically taped,,soluna/ main label,,,,,,,,1,none,none,,,,,,,,,,center back below neck seam,,,,,,10k/10k critically taped,,,,,,,,,,,,,10k/10k critically taped,10k/10k critically taped,10k/10k critically taped,,,,,,,,,,,,,,,,,,,,,,
1665,48,L1-106-18_HASTING_4-12-17_TRIMS.csv,size label (sample size l),,soluna/ size label,,,,,,,,1,none,none,,,,,,,,,,center back below main label,,,,,,"xs, s, m, l, xl",,,,,,,,,,,,,"xs, s, m, l, xl","xs, s, m, l, xl","xs, s, m, l, xl",,,,,,,,,,,,,,,,,,,,,,
1666,49,L1-106-18_HASTING_4-12-17_TRIMS.csv,hang tags,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1667,50,L1-106-18_HASTING_4-12-17_TRIMS.csv,mens jacket hang tag,,soluna/ mens jacket hang tag,,,,,,,,1,none,none,,,,,,,,,,left side hand pocket zipper,,,,,,mens jacket hang tag,,,,,,,,,,,,,mens jacket hang tag,mens jacket hang tag,mens jacket hang tag,,,,,,,,,,,,,,,,,,,,,,
1668,51,L1-106-18_HASTING_4-12-17_TRIMS.csv,care and content labels,,supplier/ reference number,,,,,,,,amount,0,0,,,,,,,,,,location,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
1669,52,L1-106-18_HASTING_4-12-17_TRIMS.csv,address label,,factory sourced,,,,,,,,1,none,none,,,,,,,,,,lining left side seam,,,,,,address label,,,,,,,,,,,,,address label,address label,address label,,,,,,,,,,,,,,,,,,,,,,
1670,53,L1-106-18_HASTING_4-12-17_TRIMS.csv,content label,,factory sourced,,,,,,,,1,none,none,,,,,,,,,,lining left side seam,,,,,,content label,,,,,,,,,,,,,content label,content label,content label,,,,,,,,,,,,,,,,,,,,,,
1671,54,L1-106-18_HASTING_4-12-17_TRIMS.csv,washing label,,factory sourced,,,,,,,,1,none,none,,,,,,,,,,lining left side seam,,,,,,washing label,,,,,,,,,,,,,washing label,washing label,washing label,,,,,,,,,,,,,,,,,,,,,,
630,3,L1-106-18_HASTING_4-12-17_SHELL.csv,b,broken twill,"solis / wl248 broken twill, 10k 10k, c6 + dwr",none,,,,none,none,,,,,,b,,,,,,,,,,,,,,vintage camo broken twill,,,,,,,,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,
629,2,L1-106-18_HASTING_4-12-17_SHELL.csv,a,broken twill,"solis / wl248 broken twill, 10k 10k, c6 + dwr",none,,,,none,none,,,,,,a,,,,,,,,,,,,,,vintage camo broken twill,,,,,,,,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,
641,14,L1-106-18_HASTING_4-12-17_SHELL.csv,hand pocket bags,brushed tricot,supplier / ref code,100% polyester,,,,none,none,,,,,,hand pocket bags,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
642,15,L1-106-18_HASTING_4-12-17_SHELL.csv,chin guard,brushed tricot,supplier / ref code,100% polyester,,,,none,none,,,,,,chin guard,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
631,4,L1-106-18_HASTING_4-12-17_SHELL.csv,location ,insulation,supplier/ reference number,content,,,,0,0,,,,,,location ,,,,,,,,,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
635,8,L1-106-18_HASTING_4-12-17_SHELL.csv,location ,lining,supplier/ reference number,content,,,,0,0,,,,,,location ,,,,,,,,,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
628,1,L1-106-18_HASTING_4-12-17_SHELL.csv,b,ottoman,"solis / sotp080-2l32-i ottoman, 10k 10k, c6 + dwr",none,,,,none,none,,,,,,b,,,,,,,,,,,,,,x,,,,,,,,,,,,,rust,black,ink,,,,,,,,,,,,,,,,,,,,,,
627,0,L1-106-18_HASTING_4-12-17_SHELL.csv,a,ottoman,"solis / sotp080-2l32-i ottoman, 10k 10k, c6 + dwr",none,,,,none,none,,,,,,a,,,,,,,,,,,,,,x,,,,,,,,,,,,,black,bone,gunmetal,,,,,,,,,,,,,,,,,,,,,,
632,5,L1-106-18_HASTING_4-12-17_SHELL.csv,all over,polyfill insulation ,pinneco mantle 40g ,100% polyester,,,,none,none,,,,,,all over,,,,,,,,,,,,,,pinneco mantle 40g ,,,,,,,,,,,,,pinneco mantle 40g ,pinneco mantle 40g ,pinneco mantle 40g ,,,,,,,,,,,,,,,,,,,,,,
643,16,L1-106-18_HASTING_4-12-17_SHELL.csv,underarm vents,regular mesh,supplier / ref code,100% polyester,,,,none,none,,,,,,underarm vents,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
644,17,L1-106-18_HASTING_4-12-17_SHELL.csv,goggle pocket,regular mesh ,supplier / ref code,100% polyester,,,,none,none,,,,,,goggle pocket,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
633,6,L1-106-18_HASTING_4-12-17_SHELL.csv,location ,seam tape,supplier/ reference number,content,,,,0,0,,,,,,location ,,,,,,,,,,,,,,vintage camo broken twill,,,,,,,,,,,,,black/ rust,bone/ black,gunmetal/ ink,,,,,,,,,,,,,,,,,,,,,,
634,7,L1-106-18_HASTING_4-12-17_SHELL.csv,critically seam taped,seam tape,tsgs ,none,,,,none,none,,,,,,critically seam taped,,,,,,,,,,,,,,critically seam taped,,,,,,,,,,,,,critically seam taped,critically seam taped,critically seam taped,,,,,,,,,,,,,,,,,,,,,,
638,11,L1-106-18_HASTING_4-12-17_SHELL.csv,sleeves,solid 210t ,solis / sonp006-1,100% nylon,,,,none,none,,,,,,sleeves,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
639,12,L1-106-18_HASTING_4-12-17_SHELL.csv,pocket bags other than hand,solid 210t ,solis / sonp006-1,100% nylon,,,,none,none,,,,,,pocket bags other than hand,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
637,10,L1-106-18_HASTING_4-12-17_SHELL.csv,main body,solid 210t ,solis / sonp006-1,100% nylon,,,,none,none,,,,,,main body,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
636,9,L1-106-18_HASTING_4-12-17_SHELL.csv,hood,solid 210t ,solis / sonp006-1,100% nylon,,,,none,none,,,,,,hood,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
640,13,L1-106-18_HASTING_4-12-17_SHELL.csv,lower body & powder skirt,solid coated 210t,solis / sonp006-pu03,100% polyester,,,,none,none,,,,,,lower body & powder skirt,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
645,18,L1-106-18_HASTING_4-12-17_SHELL.csv,sleeve gaiters,stretch lycra,supplier / ref code,content,,,,none,none,,,,,,sleeve gaiters,,,,,,,,,,,,,,black,,,,,,,,,,,,,black,black,black,,,,,,,,,,,,,,,,,,,,,,
1214,4,L1-106-17_HASTING_07_28_16_TRIMS.csv,hand pockets, self fabric pull,factory made // 11nt-045 ,,,,,,,,1 per side = 2,none,none,,,,,,,,shell fabric matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shell fabric matching,shell fabric matching,shell fabric matching,,,,,,
1215,5,L1-106-17_HASTING_07_28_16_TRIMS.csv,inside pocket, self fabric pull,factory made // 11nt-045 ,,,,,,,,1,none,none,,,,,,,,shell fabric matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shell fabric matching,shell fabric matching,shell fabric matching,,,,,,
1210,0,L1-106-17_HASTING_07_28_16_TRIMS.csv,center front,#5 coil,ykk za snap on // 1-way seperating semi auto lock ,,,,,,,,1,none,none,,,,,,,,silder/pull color: pseudo anti silver / teeth and tape color: black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silder/pull color: pseudo anti silver / teeth and tape color: black,silder/pull color: pseudo anti silver / teeth and tape color: black,silder/pull color: pseudo anti silver / teeth and tape color: black,,,,,,
1211,1,L1-106-17_HASTING_07_28_16_TRIMS.csv,hand pockets,#5 coil,dadhr diecast wire (non ykk) auto non lock ,,,,,,,,1 per side = 2,none,none,,,,,,,,silder/pull color: pseudo anti silver / teeth and tape color: black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silder/pull color: pseudo anti silver / teeth and tape color: black,silder/pull color: pseudo anti silver / teeth and tape color: black,silder/pull color: pseudo anti silver / teeth and tape color: black,,,,,,
1250,40,L1-106-17_HASTING_07_28_16_TRIMS.csv,hand & chest pocket flaps,"1/2"" x 2"" ",paiho / hooketn7 / loop#1057,,,,,,,,2 sets  per pocket flap,none,none,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matching,matching,matching,,,,,,
1251,41,L1-106-17_HASTING_07_28_16_TRIMS.csv,media pocket,"1/2"" x 3""",paiho / hooketn7 / loop#1057,,,,,,,,2 pieces,none,none,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matching,matching,matching,,,,,,
