,material,item,description,spec,width:,weight:,position,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,brand,style,supplier,ref,qty,price/unit,unit,fabric,trims,zipper,outer,inner
939,"black , grey melange , black , dot melange , black , taupe , grey melange , black , dot melange , black , sage , grey melange , black , dot melange , black , burgundy , burgundy , burgundy , burgundy , gray , white , clear , black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black , black , black , black , black , gray , black , black , cool gray 10 c , black , black , x6 black oxides , black , black , black , black , black oxides , white , clear , black oxides , black , black , black , black , ykk black #580 , ykk black #580 , ykk black #580 , ykk black #580 , ykk burgundy #tv307 , black , grey melange , black , dot melange , black , taupe , grey melange , black , dot melange , black , sage , grey melange , black , dot melange , black , burgundy , burgundy , burgundy , burgundy , gray , white , clear , black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black , black , black , black , black , gray , black , black , cool gray 10 c , black , black , x6 black oxides , black , black , black , black , black oxides , white , clear , black oxides , black , black , black , black , ykk black #580 , ykk black #580 , ykk black #580 , ykk black #580 , ykk burgundy #tv307 ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,"black , dot melange , black , khaki , dot melange , black , olive melange , dot melange , black , taupe melange , dot melange , black , burgundy , burgundy , burgundy , black , black , burgundy , white , clear , black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black , black , black , black , black , gray , x6 black oxides , black , black , cool gray 10 c , black , black , black oxides , black , black , black , black , white , clear , pitch , black oxides , black , ykk burgundy #tv307 , ykk burgundy #tv307 , ykk burgundy #tv307 , ykk black #580 , black , dot melange , black , khaki , dot melange , black , olive melange , dot melange , black , taupe melange , dot melange , black , burgundy , burgundy , burgundy , black , black , burgundy , white , clear , black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider, black , black , black , black , black , gray , x6 black oxides , black , black , cool gray 10 c , black , black , black oxides , black , black , black , black , white , clear , pitch , black oxides , black , ykk burgundy #tv307 , ykk burgundy #tv307 , ykk burgundy #tv307 , ykk black #580 ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,"white , black , white , black , black , black , charcoal melange , black , charcoal melange , taupe melange , black , taupe melange , burgundy , black , burgundy , burgundy , burgundy , light grey melange , burgundy , black , burgundy , white , white , clear , black #580 tape, vymj matt black teeth, x6 black oxides slider, black #580 tape, vymj matt black teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black , black , black , black , black , gray , x6 black oxides , black , black , black , black , x6 black oxides , white , black , black , black , black , black , black , black , black , black , black , x6 black oxides , x6 black oxides , black , x6 black oxides , x6 black oxides , black , black , ykk black #580 , ykk black #580 , ykk black #580 , white , black , white , black , black , black , charcoal melange , black , charcoal melange , taupe melange , black , taupe melange , burgundy , black , burgundy , burgundy , burgundy , light grey melange , burgundy , black , burgundy , white , white , clear , black #580 tape, vymj matt black teeth, x6 black oxides slider, black #580 tape, vymj matt black teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, white #501 tape, white #501 teeth, x6 black oxides slider, black #580 tape, black #580 teeth, x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black , black , black , black , black , gray , x6 black oxides , black , black , black , black , x6 black oxides , white , black , black , black , black , black , black , black , black , black , black , x6 black oxides , x6 black oxides , black , x6 black oxides , x6 black oxides , black , black , ykk black #580 , ykk black #580 , ykk black #580 ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,"black , olive melange , khaki , burgundy , burgundy , light grey melange , burgundy , black , black , black , burgundy , black , clear ,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black #580 tape, vymj matt black teeth, x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, antique white #121 tape, antique white #121 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black , black , black , black , black , gray , black , black , x6 black oxides , black , black , x6 black oxides , white , black , black , black , black , black , black , black , black , black , x6 black oxides , black , black oxides , black oxides , black , black , black , black/brown , antique brass , clear , ykk black #580 , ykk black #580 , ykk black #580 , black , olive melange , khaki , burgundy , burgundy , light grey melange , burgundy , black , black , black , burgundy , black , clear ,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black #580 tape, vymj matt black teeth, x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, antique white #121 tape, antique white #121 teeth,  x6 black oxides slider,  black #580 tape,  black #580 teeth,  x6 black oxides slider, black , black , black , black , black , gray , black , black , x6 black oxides , black , black , x6 black oxides , white , black , black , black , black , black , black , black , black , black , x6 black oxides , black , black oxides , black oxides , black , black , black , black/brown , antique brass , clear , ykk black #580 , ykk black #580 , ykk black #580 ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,"insigna blue, insigna blue, black, black, clear, vibrant red / insigna blue\ntape: 820\nteeth: 196\nslider: 196, 196, vibrant, black, black, antic silver, black, black, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, vibrant red\n10007, vibrant red\n10007, standard\nblack, orange , standard, white satin , standard, standard, standard, standard,  insigna blue, insigna blue, black, black, clear, vibrant red / insigna blue\ntape: 820\nteeth: 196\nslider: 196, 196, vibrant, black, black, antic silver, black, black, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, tone on tone\nt0535, vibrant red\n10007, vibrant red\n10007, standard\nblack, orange , standard, white satin , standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,"heather grey, grey, grey, grey, white, black, grey, grey, standard, grey\n301, grey/black\ntape : 301\nteeth : 580, grey\n301, grey\n301, noir, noir, antic silver, antic silver, antic silver, black, noir, antic silver, noir, noir, black, black, black, black, black, black, black, black, black/grey\ntape : 580\nteeth : 301, grey\n301, noir, noir, grey\ne414, grey\ne414, black, grey\ne414, grey\ne414,  orange , standard, white satin , orange , standard\n, white satin , standard, standard, standard, standard, standard, standard,  heather grey, grey, grey, grey, white, black, grey, grey, standard, grey\n301, grey/black\ntape : 301\nteeth : 580, grey\n301, grey\n301, noir, noir, antic silver, antic silver, antic silver, black, noir, antic silver, noir, noir, black, black, black, black, black, black, black, black, black/grey\ntape : 580\nteeth : 301, grey\n301, noir, noir, grey\ne414, grey\ne414, black, grey\ne414, grey\ne414,  orange , standard, white satin , orange , standard\n, white satin , standard, standard, standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,"heather grey, grey, grey, grey, clear, white, black 580, black 580, black 580, black 580, noir, noir, black, noir, antic silver, noir, noir, antic silver, antic silver, black, black, black, black, black, black, black, black, black, black, black, black, black, orange , standard, white satin , standard, standard, standard, standard, standard,  heather grey, grey, grey, grey, clear, white, black 580, black 580, black 580, black 580, noir, noir, black, noir, antic silver, noir, noir, antic silver, antic silver, black, black, black, black, black, black, black, black, black, black, black, black, black, orange , standard, white satin ,  standard, standard, standard, standard, standard,  heather grey, grey, grey, grey, clear, white, black 580, black 580, black 580, black 580, noir, noir, black, noir, antic silver, noir, noir, antic silver, antic silver, black, black, black, black, black, black, black, black, black, black, black, black, black, orange , standard, white satin , standard, standard, standard, standard, standard,  heather grey, grey, grey, grey, clear, white, black 580, black 580, black 580, black 580, noir, noir, black, noir, antic silver, noir, noir, antic silver, antic silver, black, black, black, black, black, black, black, black, black, black, black, black, black, orange , standard, white satin ,  standard, standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,"tarmac, pixel mercury grey, 80g, white, grey/eclipse blue\ntape : 243\nteeth : 960, eclipse blue\n960, eclipse blue\n960, navy, navy, saphir,  eclipse blue\n9044, eclipse blue\n9044, insigna blue, insigna blue,  black, black, orange , standard, white satin ,  standard, standard, standard, standard, standard, standard,  tarmac, pixel mercury grey, 80g, white, grey/eclipse blue\ntape : 243\nteeth : 960, eclipse blue\n960, eclipse blue\n960, navy, navy, saphir,  eclipse blue\n9044, eclipse blue\n9044, insigna blue, insigna blue,  black, black, orange , standard, white satin ,  standard, standard, standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,"saphir, ton/ton - grey, black, insigna blue, 120gr, 80gr, eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\n960, noir, black\ns9998, antic silver, antic silver, antic silver, black, saphir, saphir, antic silver, saphir, black, black, eclipse blue\n960, eclipse blue\n960, saphir, saphir, eclipse blue\n30055, eclipse blue\n30055, eclipse blue\n30055, eclipse blue\n30055, standard, standard, standard, white satin, standard, standard, standard,  standard, standard, standard, standard, standard, standard, saphir, ton/ton - grey, black, insigna blue, 120gr, 80gr, eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\n960, noir, black\ns9998, antic silver, antic silver, antic silver, black, saphir, saphir, antic silver, saphir, black, black, eclipse blue\n960, eclipse blue\n960, saphir, saphir, eclipse blue\n30055, eclipse blue\n30055, eclipse blue\n30055, eclipse blue\n30055, standard, standard, standard, white satin, standard, standard, standard,  standard, standard, standard, standard, standard, standard",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,"eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\n 960, noir, oxyde black\ns9998, dark antic , tone on tone\nto539, tone on tone\nto539, eclipse blue\n30055, eclipse blue\n30055, standard, orange , standard, white satin ,  standard, standard, standard, standard, standard, eclipse blue\ntape : 960\nteeth : dark nickel, eclipse blue\n 960, noir, oxyde black\ns9998, dark antic , tone on tone\nto539, tone on tone\nto539, eclipse blue\n30055, eclipse blue\n30055, standard, orange , standard, white satin ,  standard, standard, standard, standard, standard",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,"noir, black, black\ntape : 580\nteeth : dark nickel, black\ntape : 580\nteeth : dark nickel, black\n580, noir, black\ns9998, antic silver, antic silver, noir, noir, noir, black, noir, black, black, black, black, black, orange , standard, white satin ,   standard, standard, standard, standard,  noir, black, black\ntape : 580\nteeth : dark nickel, black\ntape : 580\nteeth : dark nickel, black\n580, noir, black\ns9998, antic silver, antic silver, noir, noir, noir, black, noir, black, black, black, black, black, orange , standard, white satin ,   standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,"noir, white, black, carbone grey, 80g, black\ntape : 580\nteeth : dark nickel, black\ntape : 580\nteeth : dark nickel, black\n580, noir, black\ns9998, antic silver, antic silver, black, noir, noir, noir, noir, black, black, black\ntape : 580\nteeth : matt black, noir, noir, black, black, black, orange , standard, white satin , orange , orange , white satin ,  standard, standard, standard, standard, standard,  noir, white, black, carbone grey, 80g, black\ntape : 580\nteeth : dark nickel, black\ntape : 580\nteeth : dark nickel, black\n580, noir, black\ns9998, antic silver, antic silver, black, noir, noir, noir, noir, black, black, black\ntape : 580\nteeth : matt black, noir, noir, black, black, black, orange , standard, white satin , orange , orange , white satin ,  standard, standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,"asphalte, dark grey, black, standard, black\ntape : 580\nteeth : dark nickel, black\n580, black, black,  black, black, orange , standard, standard\nblack, white satin , standard, standard, standard , standard, standard , asphalte, dark grey, black, standard, black\ntape : 580\nteeth : dark nickel, black\n580, black, black,  black, black, orange , standard, standard\nblack, white satin , standard, standard, standard , standard, standard ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,"heather grey, black, black, black, standard, standard, ruby red\n19-1627tcx, black, black, standard, 384/525, grey\n183, grey\n183, port royal, grenat\n19-2024 tcx, port royal, port royal, antic silver, port royal, black, black, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ruby red\n19-1627tcx, 864, port royal, wine, ruby red\nf196, ruby red\nf196, standart \nblack, port royal\nm199, port royal\nm199, standard, orange , standard, white satin , orange , standard, white satin , standard, standard, standard, standard, standard, standard,  heather grey, black, black, black, standard, standard, ruby red\n19-1627tcx, black, black, standard, 384/525, grey\n183, grey\n183, port royal, grenat\n19-2024 tcx, port royal, port royal, antic silver, port royal, black, black, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, 864, port royal, wine, ruby red\nf196, ruby red\nf196, standart \nblack, port royal\nm199, port royal\nm199, standard, orange , standard, white satin , orange , standard, white satin , standard, standard, standard, standard, standard, standard, ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,"heather grey, steel grey \n18-0201 tcx, steel grey \n18-0201 tcx, steel grey \n18-0201 tcx, clear, white, heather grey, steel grey \n18-0201 tcx, steel grey \n18-0201 tcx, steel grey \n18-0201 tcx, clear, white",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,"poppy\n818, poppy\n818, poppy\n818, poppy\n818, poppy, antic silver, black, black, poppy\n17-1664 tcx, poppy, poppy, antic silver, poppy, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, poppy\n188, poppy\n188, poppy\n188, standard, orange , standard, white satin , standard, standard, standard, standard, standard, standard, poppy\n818, poppy\n818, poppy\n818, poppy\n818, poppy, antic silver, black, black, poppy\n17-1664 tcx, poppy, poppy, antic silver, poppy, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, ton/ton\n0536, poppy\n188, poppy\n188, poppy\n188, standard, orange , standard, white satin , standard, standard, standard, standard, standard, standard",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
