,material,fabric
1059,", , ykk #5 reverse coil zipper. slider #da8lh1 swivel, 6 1/2"", , , back pocket",0
1060,", , ykk #5 reverse coil zipper. slider #da8lh1 swivel, 6 1/2"", , , back pocket",0
1061,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1062,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1063,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1064,", , ykk #5 regular facing coil zipper, 1 end open, dsyg slider, 5"", , , hem zip",0
1065,", , ykk #5 regular facing coil zipper, 1 end open, dsyg slider, 5"", , , hem zip",0
1066,", , ykk #5 regular facing coil zipper, 1 end open, dsyg slider, 5"", , , hem zip",0
1067,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1068,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1069,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1070,", , #1819-rl-001-20
""ride 20k"" woven label , , , , center at inner waistband",0
1071,", , #rt-005
inner woven loop, , , , set into cb inner waistband",0
1072,", , #1819-rl-021
inner main woven label , , , , center below hanger loop woven label",0
1073,", , #1819-rl-007
size label , , , , center below main label",0
1074,", , #rl-002
back pocket woven loop , , , , set in wr back right pocket seam",0
1075,", , #coc-cc37.5-logo-wvn-gr-v
37.5 woven label-, , , , back yoke seam",0
1076,", , #rm-08
grommet for lift ticket, , , , left front belt loop",0
1077,", , #a108-1 key clip, , , , inside right hand pocket",0
1078,", , 1/4"" elastic, , , , loop in wr right hand pocket, tether for key clip ",0
1079,", , embroidery ""r"" logo, , , , wr left back lower leg",0
1080,", , #rl-lthr-001
""ride"" deboss leather patch, , , , above wr right thigh pocket",0
1081,", , #rt-003
silicone zipper puller, , , , hand pocket(2), vent(2),  back pocket(2), thigh pocekt(2)",0
1082,", , #0110085
ean style tach button (full set) , , , , waistband",0
1083,", ,  no. 0178006                                                                             13mm (21l) extra strength plastic snaps (full set), , , , inner leg gatier adjustment",0
1084,", ,  no. 0178006                                                                             13mm (21l) extra strength plastic snaps (male parts), , , , inner leg gatier adjustment",0
1085,", , 1""  herringbone webbing, , , , 1/2"" long for boa tab, 1/2"" long for wb tab",0
1086,", , stock gripper, , , , powder skirt",0
1087,", , boa screen logo, , , , gaiters",0
1088,", , welding film, , , , belt loop, as needed",0
1089,", , #ot-100
overlap tape, , , , around front pocket zipper",0
1090,", , boot hook #a7, , , , inner front bottom of boot gatier",0
1091,", , 2"" elastic, , , , pant adjustment (4"" l piece) ",0
1092,", , velcro 4 1/2"" l x 1"" w loop, , , , inner waist adjustment (2)",0
1093,", , velcro 2"" l x 1"" w hook, , , , inner waist adjustment (2)",0
1094,", , velcro 5"" x 3/8"" w hook+loop, , , , boa windopw - 5"" around 3 sides of opening",0
1095,", , velcro 2"" l x 1/2"" w hook+loop, , , , thigh pocket flap(2), back pocket flap(2)",0
1096,", , rpw11001-r1c2 2.5l twill, , , , main body",1
1097,", , sff003peach-2.5l
melange twill, , , , wr left chest and yoke, hand pocket flap",1
1098,", , sff003peach-2.5l, , , , under cuffs and inner center front storm flap",1
1099,", , rpw11001-r1c2 2.5l twill, , , , main body",1
1100,", , sff003peach-2.5l
melange twill, , , , wr left chest and yoke, hand pocket flap",1
1101,", , sff003peach-2.5l, , , , under cuffs and inner center front storm flap",1
1102,", , rpw11001-r1c2 2.5l twill, , , , main body",1
1103,", , sff003peach-2.5l
melange twill, , , , wr left chest and yoke, hand pocket flap",1
1104,", , sff003peach-2.5l, , , , under cuffs and inner center front storm flap",1
1105,", , rpw11001-r1c2 2.5l twill, , , , main body",1
1106,", , sff003peach-2.5l
melange twill, , , , wr left chest and yoke, hand pocket flap",1
1107,", , sff003peach-2.5l, , , , under cuffs and inner center front storm flap",1
1108,", , rpw11001-r1c2 2.5l twill, , , , main body",1
1109,", , sff003peach-2.5l
melange twill, , , , wr left chest and yoke, hand pocket flap",1
1110,", , sff003peach-2.5l, , , , under cuffs and inner center front storm flap",1
1111,", , 210t nylon coated plain taffeta, , , , powder skirt, hand gaitor",1
1112,", , 210t nylon un-coated plain taffeta, , , , pocket bags, sleeve, inner body between #dh3502, hood lining",1
1113,", , #dh3502, , , , quilted panel",1
1114,", , #c062 tricot, , , , inner collar, chin guard, hand pocket bags",1
1115,", , #a-012 mesh, , , , pit vents, mesh pocket",1
1116,", , #jik-1186  lycra, , , , inner hand gaiters,  zip-to-pant section",1
1117,", , utf 60g, , , , main body",1
1118,", , utf 100g, , , , inner lining quilted panel",1
1119,", , #st104 bemis 20mm seam tape, , , , fully seam sealed",1
1120,", , ykk #5 metalux zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, 32""
(for size large), , , cf zipper",0
1121,", , ykk #5 metalux zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, 32""
(for size large), , , cf zipper",0
1122,", , ykk #5 metalux zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, 32""
(for size large), , , cf zipper",0
1123,", , ykk #5 metalux zipper. slider #da8lh1 swivel, 6 1/2"", , , chest pocket",0
1124,", , ykk #5 metalux zipper. slider #da8lh1 swivel, 6 1/2"", , , chest pocket",0
1125,", , ykk #5 metalux zipper. slider #da8lh1 swivel, 6 1/2"", , , chest pocket",0
1126,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 7 1/2"", , , hand pocket (side entry)",0
1127,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 7 1/2"", , , hand pocket (side entry)",0
1128,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 7 1/2"", , , hand pocket (side entry)",0
1129,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1130,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1131,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 14"", , , vents",0
1132,", , ykk #3 regular facing coil zipper.  slider #dalh, 5"", , , sleeve pass pocket",0
1133,", , ykk #3 regular facing coil zipper.  slider #dalh, 5"", , , sleeve pass pocket",0
1134,", , ykk #3 regular facing coil zipper.  slider #dalh, 5"", , , sleeve pass pocket",0
1135,", , ykk #3 regular facing coil zipper.  slider #dalh, 7"", , , media pocket",0
1136,", , ykk #3 regular facing coil zipper.  slider #dalh, 7"", , , media pocket",0
1137,", , ykk #3 regular facing coil zipper.  slider #dalh, 7"", , , media pocket",0
1138,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1139,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1140,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1141,", , #1819-rl-001-20
""ride 20k"" woven label , , , , inside neck labeling",0
1142,", , #1819-rl-007
size label , , , , adult woven size label. see labeling spec",0
1143,", , #1819-rl-021
inner main woven label , , , , inside labeling. see labeling spec",0
1144,", , #rt-005
inner woven loop , , , , cb hanger loop sewn into neck seam",0
1145,", , #rt-006-new
strip edge taping, , , , above powder skirt",0
1146,", , #coc-cc37.5-logo-wvn-gr-h
37.5 woven label-, , , , right side seam, under lift ticket grommet",0
1147,", , #rm-08
grommet for lift ticket, , , , right side seam, above 37.5 woven label",0
1148,", , #a108-1 key clip, , , , inside right hand pocket",0
1149,", , #rl-lthr-001
""ride"" deboss leather patch, , , , wr right hand pocket flap",0
1150,", , #rl-pin
leather patch w/ metal logo, , , , wr left sleeve",0
1151,", , #rt-lthr-zp
leather zipper puller, , , , cf zipper puller",0
1152,", , 8mm logo rivet, , , , cf zipper puller",0
1153,", , ""zipnrip"" screen print, , , , on power skirt",0
1154,", , #rt-003
silicone zipper puller, , , , chest pocket(1), hand pocket(4), vent(2),  pass pocket(1), media pocket(1), zip to pant(1)",0
1155,", , #s080
cordlock, , , , back hood adjustment",0
1156,", , #zm057
cordura grip tab, , , , back hood adjustment",0
1157,", , #s301
cordlock , , , , front hood(2), bottom hem(2)",0
1158,", , #0350219
small cord tip, , , , hood(2), cord end cap inside hand pocket(2)",0
1159,", , #p221
platic bead, , , , front hood",0
1160,", , 1/4""  herringbone webbing, , , , front/back hood & hem- leash for cordlock",0
1161,", , 3mm elastic bungee cord , , , , hood & hem",0
1162,", , #1414
14mm plastic stock snap (set), , , , powder skirt",0
1163,", , #1414
14mm plastic stock snap (male part), , , , powder skirt 2nd row for adjustment ",0
1164,", , #0509
ykk metal snap(s-spring), , , , storm flap(4 set), hand pocket flap(4 set)",0
1165,", , #0509
ykk metal snap(cap only), , , , cuff adjustment",0
1166,", , stock gripper, , , , powder skirt",0
1167,", , 12mm non-logo grommet, , , , back hood drawcord exit ",0
1168,", , 10mm non-logo grommet, , , , front hood drawcord exit(4), bottom hem drawcord exit(6)",0
1169,", , 20mm elastine binding, , , , media pocket cord outlet, inner mesh pocket",0
1170,", , 10mm tape, , , , zip to pant zipper tape back side clean finish binding",0
1171,", , velcro 3"" l x 1/2"" w hook & loop, , , , storm flap(4)",0
1172,", , velcro 4 l x 3/4 w loop, , , , cuff adjustment",0
1173,", , velcro 2"" l x 3/4"" w hook, , , , cuff adjustment",0
1174,", , rpw11001-r1c2 2.5l twill, , , , main fabric twill",1
1175,", , rpw11001-r1c2 2.5l twill, , , , main fabric
melange twill",1
1176,", , khaki, , , , main fabric rpw11001-r1c2 2.5l twill",1
1177,", , 210t nylon coated plain taffeta, , , , powder skirt, hand gaitor",1
1178,", , 210t nylon un-coated plain taffeta, , , , pocket bags, sleeve, inner body between dh3502, media pocket",1
1179,", , #dh3502, , , , inner main body lining",1
1180,", , #c-062 tricot, , , , chin guard, hand pocket bags, main inner lining, chest warmer pocket",1
1181,", , #c-062 tricot, , , , inside collar",1
1182,", , #a-012 mesh, , , , pit vents, mesh pocket",1
1183,", , #b181 closed hole mesh, , , , around inner pit vents mesh",1
1184,", , #jik-1186  lycra, , , , inner hand gaiters,  zip-to-pant section",1
1185,", , (15)g1d0185kzx6030)
sherpa, , , , inside collar",1
1186,", , #st104 bemis 20mm seam tape, , , , fully seam sealed",1
1187,", , ykk #5 vislon zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, 32""
(for size large), , , cf zipper",0
1188,", , ykk #5 vislon zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, , , , ",0
1189,", , ykk #5 vislon zipper 2 way open-end, swivel slider#da8lh1 + dag8 2-way slider, , , , ",0
1190,", , ykk #5 metalux facing coil zipper. slider #da8lh1 swivel, 7 3/4"", , , chest pocket",0
1191,", , ykk #5 metalux facing coil zipper. slider #da8lh1 swivel, , , , ",0
1192,", , ykk #5 metalux facing coil zipper. slider #da8lh1 swivel, , , , ",0
1193,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 8"", , , hand pocket",0
1194,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, , , , ",0
1195,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, , , , ",0
1196,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, 12"", , , vents",0
1197,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, , , , ",0
1198,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel, , , , ",0
1199,", , ykk #3 regular facing coil zipper.  slider #dalh, 7"", , , exterior access to media pocket",0
1200,", , ykk #3 regular facing coil zipper.  slider #dalh, , , , ",0
1201,", , ykk #3 regular facing coil zipper.  slider #dalh, , , , ",0
1202,", , ykk #3 regular facing coil zipper.  slider #dalh, 8"", , , inner media pocket",0
1203,", , ykk #3 regular facing coil zipper.  slider #dalh, , , , ",0
1204,", , ykk #3 regular facing coil zipper.  slider #dalh, , , , ",0
1205,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , 27"", , , zip-to-pant (slider stay on jkt side, 1/2 zipper on jacket)",0
1206,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , , , , ",0
1207,", , ykk #5 regular facing coil zipper. slider #da8lh1 swivel (one side only) , , , , ",0
1208,", , #1819-rl-001-20
""ride 20k"" woven label , , , , inside neck labeling",0
1209,", , #1819-rl-007
size label , , , , adult woven size label. see labeling spec",0
1210,", , #1819-rl-021
inner main woven label , , , , inside labeling. see labeling spec",0
1211,", , #rt-005
inner woven loop , , , , cb hanger loop sewn into neck seam",0
1212,", , #rt-006-new
strip edge taping, , , , above powder skirt",0
1213,", , #coc-cc37.5-logo-wvn-gr-h
37.5 woven label-, , , , right side seam, under lift ticket grommet",0
1214,", , #rl-lthr-001
""ride"" deboss leather patch, , , , above wearer's right hem",0
1215,", , #rl-pin
leather patch w/ metal logo, , , , left sleeve",0
1216,", , #rm-08
grommet for lift ticket, , , , right side seam, above 37.5 woven label",0
1217,", , #a108-1 key clip, , , , inside right hand pocket",0
1218,", , #rt-lthr-zp
leather zipper puller, , , , cf zipper puller",0
1219,", , 8mm logo rivet, , , , cf zipper puller",0
1220,", , ""zipnrip"" screen print, , , , on power skirt",0
1221,", , faux suede leather, , , , hand pocket decoration",0
1222,", , #rt-003
silicone zipper puller, , , , chest pocket(2), hand pocket(2), vent(2), media pocket(1), zip to pant(1)",0
1223,", , #s080
cordlock, , , , back hood adjustment",0
1224,", , #zm057
cordura grip tab, , , , back hood adjustment",0
1225,", , #0350034
rubberized bead cord stopper, , , , waist drawcord adjustment",0
1226,", , 1/4""  herringbone webbing, , , , back hood- leash for cordlock",0
1227,", , 3mm elastic bungee cord , , , , hood",0
1228,", , #1414
14mm plastic stock snap (set), , , , powder skirt",0
1229,", , #1414
14mm plastic stock snap (male part), , , , powder skirt 2nd row for adjustment ",0
1230,", , #0509
ykk metal snap (s-spring), , , , storm flap(2 full set), hand pocket flap(2 cap only)",0
1231,", , stock gripper, , , , powder skirt",0
1232,", , 12mm non-logo grommet, , , , back hood drawcord exit ",0
1233,", , 10mm non-logo grommet, , , , front hood drawcord exit(2), waist drawcord exit(2), bottom hem drawcord exit(2)",0
1234,", , 20mm elastine binding, , , , media pocket cord outlet, inner mesh pocket",0
1235,", , 10mm tape, , , , zip to pant zipper tape back side clean finish binding",0
1236,", , #cap-31
faux leather cordlock, , , , front hood(2), hem(2)",0
1237,", , #rt-dc-slub
circle drawcords , , , , hood, hem, waist",0
1238,", , drawcord end tips, , , , drawcord tips",0
1239,", , clear tpu, , , , media pocket",0
1240,", , velcro 2"" l x 1/2"" w hook & loop, , , , storm flap(4), hand pocket(2)",0
1241,", , velcro 4 l x 1 w loop, , , , cuff adjustment",0
1242,", , velcro 2"" l x 1"" w hook, , , , cuff adjustment",0
1243,", , shell 1 colors 1
dt-1693, , , , garment",1
1244,", , shell 1 colors 2
dt-1693, , , , inside collar + bottom hem",1
1245,", , mesh, , , , body",1
1246,", , nylon 210t, , , , sleeves lining + hood + pocket bag",1
1247,", , critical seam tape, , , , hood / collar / shoulder / armhole",0
1248,", , zipper vislon # 5 - 1way - separable- autolock
sd51ma.rt
, , , , front zip",0
